Year;DOY;Hour ;R (Sunspots);F10.7 index;SW Plasma Speed ;Bz (GSM);Dst index;Kp index;AE index;VTEC_10N;VTEC_40N;VTEC_70N;VTEC_10N (t+24);VTEC_40N (t+24);VTEC_70N (t+24)
2016;176;20;12;78.2;522;-1.2;-18;17;102;13.4;17.4;8;13.4;14.6;7.6
2016;176;21;12;78.2;519;-1.2;-19;30;176;8.2;16.5;7.3;10.2;9.5;7.1
2016;176;22;12;78.2;501;-1.7;-20;30;232;6.6;15.7;7.1;8;8.5;7.3
2016;176;23;12;78.2;509;-1.4;-19;30;331;5.6;13.9;6.8;7.6;8;8.2
2016;177;0;0;79.6;526;-1.8;-19;27;279;5.2;11.7;7.6;6.4;7.3;8.2
2016;177;1;0;79.6;515;-2;-20;27;211;4.5;9.7;7.8;5.3;7.1;8.8
2016;177;2;0;79.6;502;-1.5;-22;27;472;4.1;8.5;8.3;4.2;7.1;8.9
2016;177;3;0;79.6;493;-0.4;-18;20;344;3.6;7.8;8.1;3.1;6.3;8.9
2016;177;4;0;79.6;488;0.1;-19;20;280;3.4;9;8;3;7.5;9.1
2016;177;5;0;79.6;480;0.2;-20;20;198;4.7;11.1;8;4.7;9.8;9.5
2016;177;6;0;79.6;476;0.3;-21;17;191;9.3;12.3;8.3;10.3;11.4;9.7
2016;177;7;0;79.6;479;-0.4;-18;17;176;13.4;14;9.2;13.2;13.9;10.1
2016;177;8;0;79.6;476;-0.6;-14;17;290;17.2;14.7;10;16.1;15.7;10.6
2016;177;9;0;79.6;474;-0.7;-14;7;185;20.5;16;11;20.3;16.8;10.7
2016;177;10;0;79.6;475;-0.1;-14;7;132;24.1;16.5;11.4;24;17.5;11.3
2016;177;11;0;79.6;468;-0.3;-12;7;120;25.2;16.9;11.1;25.8;16.3;11.6
2016;177;12;0;79.6;469;-0.5;-9;10;112;23.8;17;10.3;26.7;16.2;11.4
2016;177;13;0;79.6;472;-0.7;-7;10;136;23.8;17.7;9.9;27.5;17.3;10.5
2016;177;14;0;79.6;465;-1.6;-9;10;167;25.7;17.3;9.7;26.8;18.3;9.8
2016;177;15;0;79.6;452;-1.3;-10;10;230;26.3;16.4;9.4;25.7;18;9.1
2016;177;16;0;79.6;454;1.6;-10;10;191;25.7;17.7;8.9;26.2;16.8;9.2
2016;177;17;0;79.6;459;1.1;-7;10;54;23.2;18.6;9.1;25.3;15.6;9
2016;177;18;0;79.6;449;-0.7;-6;20;61;19.6;19.2;9;22.9;17;8.5
2016;177;19;0;79.6;447;-0.2;-4;20;182;15.8;18.7;8.5;18;18.5;8.7
2016;177;20;0;79.6;455;1.5;2;20;77;13.4;14.6;7.6;13;16.9;7.9
2016;177;21;0;79.6;458;-2.4;2;27;79;10.2;9.5;7.1;9.9;15.4;6.4
2016;177;22;0;79.6;451;-2.5;-4;27;250;8;8.5;7.3;8.5;14.6;6.6
2016;177;23;0;79.6;459;-1.9;-7;27;318;7.6;8;8.2;7.9;12.5;7.4
2016;178;0;0;79.2;459;1.6;-5;17;214;6.4;7.3;8.2;7.6;10.5;7.6
2016;178;1;0;79.2;445;2.9;-5;17;74;5.3;7.1;8.8;6.9;9.4;6.9
2016;178;2;0;79.2;442;-0.1;-4;17;75;4.2;7.1;8.9;5.7;8.7;6.9
2016;178;3;0;79.2;466;2.3;-2;13;97;3.1;6.3;8.9;4.6;8;7.4
2016;178;4;0;79.2;460;2.8;-1;13;105;3;7.5;9.1;4.1;9;7.9
2016;178;5;0;79.2;471;1.1;2;13;152;4.7;9.8;9.5;5.6;11.7;8.2
2016;178;6;0;79.2;464;1.7;0;17;142;10.3;11.4;9.7;11.9;11;8.4
2016;178;7;0;79.2;460;1.6;1;17;98;13.2;13.9;10.1;15.2;11.9;8.6
2016;178;8;0;79.2;472;1;2;17;209;16.1;15.7;10.6;15.6;11.7;10
2016;178;9;0;79.2;465;1;-2;13;110;20.3;16.8;10.7;16.3;12.8;10.6
2016;178;10;0;79.2;448;-1.5;-5;13;152;24;17.5;11.3;19.8;15.4;10.4
2016;178;11;0;79.2;454;-0.9;-4;13;334;25.8;16.3;11.6;23.5;16.4;10
2016;178;12;0;79.2;476;1.4;1;20;224;26.7;16.2;11.4;25.5;16.1;9.5
2016;178;13;0;79.2;478;2.3;0;20;154;27.5;17.3;10.5;26.3;16.1;9.1
2016;178;14;0;79.2;481;-0.1;-2;20;188;26.8;18.3;9.8;26.5;16.2;8.5
2016;178;15;0;79.2;490;-1.4;-2;30;391;25.7;18;9.1;27.6;15;8.4
2016;178;16;0;79.2;502;3;-2;30;339;26.2;16.8;9.2;28.2;13.1;8.7
2016;178;17;0;79.2;498;-2;0;30;240;25.3;15.6;9;25.2;12.4;8.8
2016;178;18;0;79.2;504;3;-1;30;236;22.9;17;8.5;21.5;12.6;9
2016;178;19;0;79.2;502;1.9;1;30;194;18;18.5;8.7;15.5;12.7;8.6
2016;178;20;0;79.2;487;0;-1;30;283;13;16.9;7.9;12;11.7;8.3
2016;178;21;0;79.2;480;-4;-7;37;223;9.9;15.4;6.4;10.4;11.1;7.7
2016;178;22;0;79.2;488;-3.5;-14;37;279;8.5;14.6;6.6;8.9;10.3;7.9
2016;178;23;0;79.2;486;-4.3;-19;37;743;7.9;12.5;7.4;6.2;9;8.2
2016;179;0;0;78;508;-0.4;-24;30;540;7.6;10.5;7.6;4.7;8.3;7.9
2016;179;1;0;78;489;3.4;-21;30;179;6.9;9.4;6.9;3.8;7.9;8.1
2016;179;2;0;78;487;1.4;-17;30;210;5.7;8.7;6.9;3.3;7.5;8.1
2016;179;3;0;78;494;0;-17;23;317;4.6;8;7.4;3.3;6.6;8
2016;179;4;0;78;499;3;-17;23;329;4.1;9;7.9;3.1;7.7;8.2
2016;179;5;0;78;493;3.6;-14;23;106;5.6;11.7;8.2;4.5;10.8;8.4
2016;179;6;0;78;488;-2.8;-15;27;139;11.9;11;8.4;10.5;14;9.4
2016;179;7;0;78;480;-1.4;-17;27;475;15.2;11.9;8.6;15.8;16.1;10
2016;179;8;0;78;469;0.7;-11;27;231;15.6;11.7;10;18.3;16.2;10.3
2016;179;9;0;78;464;-0.6;-13;10;69;16.3;12.8;10.6;19.9;17;10.5
2016;179;10;0;78;461;-0.6;-9;10;63;19.8;15.4;10.4;21.9;17.3;10.7
2016;179;11;0;78;454;-0.7;-6;10;102;23.5;16.4;10;22.5;16.5;10.1
2016;179;12;0;78;455;-1.8;-7;10;244;25.5;16.1;9.5;24;15.4;10.3
2016;179;13;0;78;458;0.2;-9;10;245;26.3;16.1;9.1;25;15;10.1
2016;179;14;0;78;466;1.9;-8;10;160;26.5;16.2;8.5;25.4;16.1;9.9
2016;179;15;0;78;459;2.2;-5;10;68;27.6;15;8.4;26.1;15.8;9
2016;179;16;0;78;472;1.9;-4;10;50;28.2;13.1;8.7;26.7;15.5;7.8
2016;179;17;0;78;449;1.8;-4;10;40;25.2;12.4;8.8;26.4;15.6;8.2
2016;179;18;0;78;455;0.1;-4;13;60;21.5;12.6;9;22.8;15.5;9.1
2016;179;19;0;78;477;1;-2;13;93;15.5;12.7;8.6;16.2;16.3;9.2
2016;179;20;0;78;472;0.8;-2;13;82;12;11.7;8.3;12;15;8.7
2016;179;21;0;78;476;-1.7;-2;20;123;10.4;11.1;7.7;9.7;13.5;8.1
2016;179;22;0;78;479;-0.5;-7;20;197;8.9;10.3;7.9;7.6;11.7;7.8
2016;179;23;0;78;481;0.9;-9;20;161;6.2;9;8.2;6.3;10.3;8.1
2016;180;0;0;75.5;483;-0.4;-7;23;81;4.7;8.3;7.9;5.7;9.2;8.2
2016;180;1;0;75.5;485;0;-8;23;235;3.8;7.9;8.1;4.8;8.7;8.3
2016;180;2;0;75.5;493;3.1;-8;23;245;3.3;7.5;8.1;4.1;7.9;8.4
2016;180;3;0;75.5;488;-1.5;-5;17;122;3.3;6.6;8;3.5;7;8.7
2016;180;4;0;75.5;477;-1.4;-7;17;294;3.1;7.7;8.2;3.1;8.2;9.1
2016;180;5;0;75.5;471;0.5;-7;17;203;4.5;10.8;8.4;4.5;11.6;9.4
2016;180;6;0;75.5;462;-0.4;-11;13;134;10.5;14;9.4;10.5;14.8;9.9
2016;180;7;0;75.5;460;-0.1;-10;13;103;15.8;16.1;10;15.1;15.7;10.6
2016;180;8;0;75.5;457;0;-10;13;150;18.3;16.2;10.3;18;15.4;11.1
2016;180;9;0;75.5;451;2.2;-10;13;104;19.9;17;10.5;19.9;15.7;10.9
2016;180;10;0;75.5;446;-0.3;-5;13;89;21.9;17.3;10.7;21.7;15.9;10.9
2016;180;11;0;75.5;444;-2.2;-5;13;244;22.5;16.5;10.1;23.6;15.2;10.3
2016;180;12;0;75.5;457;1.5;-3;20;332;24;15.4;10.3;25;15.3;9.4
2016;180;13;0;75.5;455;0.7;-1;20;107;25;15;10.1;24.6;16;9.4
2016;180;14;0;75.5;432;-0.3;-2;20;52;25.4;16.1;9.9;23.8;15.7;9.2
2016;180;15;0;75.5;432;-1.6;-2;13;56;26.1;15.8;9;24.8;15.4;8.9
2016;180;16;0;75.5;431;-1;-4;13;139;26.7;15.5;7.8;25;15.6;8.9
2016;180;17;0;75.5;433;-1.1;-4;13;242;26.4;15.6;8.2;24.8;16.4;8.8
2016;180;18;0;75.5;436;-0.5;-1;10;241;22.8;15.5;9.1;23.3;18.5;8.7
2016;180;19;0;75.5;433;-0.6;1;10;83;16.2;16.3;9.2;17.6;18.9;9.3
2016;180;20;0;75.5;432;1.5;2;10;64;12;15;8.7;12.6;17;8.6
2016;180;21;0;75.5;416;2.5;3;3;56;9.7;13.5;8.1;9.8;15.5;7.9
2016;180;22;0;75.5;409;1.6;1;3;48;7.6;11.7;7.8;8;12.5;7.5
2016;180;23;0;75.5;407;-1.9;-3;3;50;6.3;10.3;8.1;6.6;9.8;7.7
2016;181;0;0;76;409;-0.7;-5;17;73;5.7;9.2;8.2;5.4;7.7;7.8
2016;181;1;0;76;408;0.6;-5;17;97;4.8;8.7;8.3;4.9;7.3;8.2
2016;181;2;0;76;408;0;-5;17;63;4.1;7.9;8.4;4.2;6.9;8.5
2016;181;3;0;76;399;-0.4;-5;10;56;3.5;7;8.7;4.2;6;8.2
2016;181;4;0;76;396;1.2;-4;10;70;3.1;8.2;9.1;3.5;7.4;8.6
2016;181;5;0;76;390;1.3;-3;10;85;4.5;11.6;9.4;4.5;11.3;9.6
2016;181;6;0;76;386;1.8;-1;10;99;10.5;14.8;9.9;10.6;13.7;10.2
2016;181;7;0;76;373;-1.1;-2;10;67;15.1;15.7;10.6;14;13.2;10.7
2016;181;8;0;76;373;-0.4;-4;10;133;18;15.4;11.1;16.5;12.8;10.7
2016;181;9;0;76;383;0.7;-5;7;117;19.9;15.7;10.9;19.5;13.4;10.2
2016;181;10;0;76;395;2.8;0;7;104;21.7;15.9;10.9;21.8;14.3;10
2016;181;11;0;76;388;2.9;5;7;54;23.6;15.2;10.3;24.1;14.7;9.8
2016;181;12;0;76;383;1.6;6;7;43;25;15.3;9.4;24.4;15.2;9.7
2016;181;13;0;76;381;0.5;3;7;45;24.6;16;9.4;24.6;16.1;9.3
2016;181;14;0;76;378;-0.4;0;7;68;23.8;15.7;9.2;24.5;16.9;9
2016;181;15;0;76;373;-0.4;-4;10;128;24.8;15.4;8.9;22.7;17;9.2
2016;181;16;0;76;372;-0.7;-5;10;109;25;15.6;8.9;22.1;16.5;9.4
2016;181;17;0;76;372;-0.3;-5;10;188;24.8;16.4;8.8;21.7;16.7;10
2016;181;18;0;76;368;0.6;-5;17;77;23.3;18.5;8.7;19;17.5;10
2016;181;19;0;76;368;-2.2;-5;17;115;17.6;18.9;9.3;15.1;17.2;9.5
2016;181;20;0;76;354;1.2;-2;17;126;12.6;17;8.6;11.9;16;8.8
2016;181;21;0;76;351;0.6;2;7;75;9.8;15.5;7.9;9.7;14.5;9
2016;181;22;0;76;349;1.7;2;7;49;8;12.5;7.5;7.4;12.2;9.1
2016;181;23;0;76;344;1.2;-2;7;56;6.6;9.8;7.7;6;10.9;8.7
2016;182;0;0;75.4;346;0.3;-4;3;41;5.4;7.7;7.8;5.4;9.7;7.8
2016;182;1;0;75.4;345;-0.5;-3;3;34;4.9;7.3;8.2;5.1;9.2;7.8
2016;182;2;0;75.4;345;-0.2;-2;3;50;4.2;6.9;8.5;4.8;8.4;7.5
2016;182;3;0;75.4;343;-1.5;-3;7;43;4.2;6;8.2;4.3;7;7.2
2016;182;4;0;75.4;353;2;-1;7;42;3.5;7.4;8.6;3;7.7;8
2016;182;5;0;75.4;331;0.1;-1;7;41;4.5;11.3;9.6;3.8;10.6;8.1
2016;182;6;0;75.4;344;0.6;2;3;42;10.6;13.7;10.2;10.1;12.7;9.1
2016;182;7;0;75.4;350;0.6;3;3;52;14;13.2;10.7;16;14.3;10.1
2016;182;8;0;75.4;346;-0.2;4;3;61;16.5;12.8;10.7;20.9;16.1;10.3
2016;182;9;0;75.4;344;0.5;3;7;68;19.5;13.4;10.2;22.6;17.1;10.7
2016;182;10;0;75.4;344;0.4;7;7;110;21.8;14.3;10;23.1;17;10.4
2016;182;11;0;75.4;342;2.9;10;7;110;24.1;14.7;9.8;23.6;16.3;10.1
2016;182;12;0;75.4;334;0.9;11;3;54;24.4;15.2;9.7;24.3;15.7;10.3
2016;182;13;0;75.4;339;1.4;11;3;59;24.6;16.1;9.3;24.7;16.1;9.7
2016;182;14;0;75.4;345;1.5;9;3;89;24.5;16.9;9;25.5;16.1;8.6
2016;182;15;0;75.4;353;2.7;10;20;109;22.7;17;9.2;25.9;15.8;8.1
2016;182;16;0;75.4;347;2.4;9;20;82;22.1;16.5;9.4;25.3;16.8;8.4
2016;182;17;0;75.4;362;0.5;14;20;82;21.7;16.7;10;23.3;18.2;8.3
2016;182;18;0;75.4;372;-5.6;15;30;195;19;17.5;10;22.1;20.3;7.9
2016;182;19;0;75.4;368;-4.5;7;30;419;15.1;17.2;9.5;18.9;20.2;8
2016;182;20;0;75.4;365;-5;-1;30;343;11.9;16;8.8;15;16.6;7.6
2016;182;21;0;75.4;370;-3.8;-3;27;209;9.7;14.5;9;11.5;13.5;7.4
2016;182;22;0;75.4;371;-1.9;-3;27;166;7.4;12.2;9.1;8.3;11;7.5
2016;182;23;0;75.4;369;-2.2;-4;27;120;6;10.9;8.7;7.4;9.2;7.6
2016;183;0;0;74.4;368;-1.8;3;33;350;5.4;9.7;7.8;6.7;8;7
2016;183;1;0;74.4;369;-0.3;1;33;314;5.1;9.2;7.8;5.1;7.6;7
2016;183;2;0;74.4;384;0.2;-1;33;184;4.8;8.4;7.5;3.4;7;7.5
2016;183;3;0;74.4;394;1.1;1;20;141;4.3;7;7.2;2.7;6.2;8
2016;183;4;0;74.4;392;-2.9;0;20;291;3;7.7;8;2;7.9;8.4
2016;183;5;0;74.4;395;2.1;0;20;412;3.8;10.6;8.1;4;11.6;7.8
2016;183;6;0;74.4;397;-0.8;4;23;198;10.1;12.7;9.1;10.1;15.1;8.8
2016;183;7;0;74.4;396;-3.1;3;23;228;16;14.3;10.1;13.9;17.4;9.7
2016;183;8;0;74.4;390;-3.6;1;23;375;20.9;16.1;10.3;16.8;18.3;9.5
2016;183;9;0;74.4;389;0.5;-2;20;406;22.6;17.1;10.7;21;18.7;9.4
2016;183;10;0;74.4;395;-1.2;-1;20;122;23.1;17;10.4;23.3;17;9.7
2016;183;11;0;74.4;404;-0.5;-2;20;182;23.6;16.3;10.1;24.1;15.4;10.5
2016;183;12;0;74.4;402;-1;-1;13;255;24.3;15.7;10.3;22.5;15.3;10.5
2016;183;13;0;74.4;392;0.3;-2;13;112;24.7;16.1;9.7;21.7;16.7;9.6
2016;183;14;0;74.4;391;-1.6;1;13;60;25.5;16.1;8.6;22.1;18.3;9.2
2016;183;15;0;74.4;390;-3;-2;7;138;25.9;15.8;8.1;22.6;17.8;9.3
2016;183;16;0;74.4;378;0.6;-2;7;84;25.3;16.8;8.4;22.4;16.8;9
2016;183;17;0;74.4;381;0.5;-3;7;38;23.3;18.2;8.3;22.4;16.7;8.6
2016;183;18;0;74.4;380;2;-4;0;36;22.1;20.3;7.9;21.3;16.9;8.2
2016;183;19;0;74.4;384;2;-3;0;41;18.9;20.2;8;15.9;16.3;7.9
2016;183;20;0;74.4;387;2.2;0;0;43;15;16.6;7.6;10.6;14.5;7.8
2016;183;21;0;74.4;387;0.1;3;3;46;11.5;13.5;7.4;8.1;12.9;7.6
2016;183;22;0;74.4;377;0.7;3;3;38;8.3;11;7.5;6.7;12.1;10
2016;183;23;0;74.4;373;2.2;4;3;37;7.4;9.2;7.6;5.3;11.1;11.1
2016;184;0;12;73.3;369;2.4;2;7;39;6.7;8;7;5;9.8;10.1
2016;184;1;12;73.3;376;0.5;3;7;45;5.1;7.6;7;4.3;9.3;8.6
2016;184;2;12;73.3;385;-1.9;2;7;91;3.4;7;7.5;3.8;8.8;8.4
2016;184;3;12;73.3;382;-2;-1;10;160;2.7;6.2;8;3.9;8.2;7.9
2016;184;4;12;73.3;375;-1.3;-7;10;264;2;7.9;8.4;3.5;8.8;8.1
2016;184;5;12;73.3;369;0.3;-7;10;141;4;11.6;7.8;4.7;10.7;7.5
2016;184;6;12;73.3;366;1.1;-6;10;131;10.1;15.1;8.8;11.4;12.1;8
2016;184;7;12;73.3;361;1.4;-3;10;145;13.9;17.4;9.7;16.9;14;8.4
2016;184;8;12;73.3;362;1.6;0;10;40;16.8;18.3;9.5;20.2;15.2;8.8
2016;184;9;12;73.3;352;-1.4;1;7;56;21;18.7;9.4;22.3;14.8;9.3
2016;184;10;12;73.3;349;-3.1;1;7;91;23.3;17;9.7;24.3;14.7;10.1
2016;184;11;12;73.3;348;-2.6;0;7;130;24.1;15.4;10.5;26.1;14.8;10.1
2016;184;12;12;73.3;347;-2.5;1;13;242;22.5;15.3;10.5;27.1;15.3;9.8
2016;184;13;12;73.3;343;-2.8;4;13;286;21.7;16.7;9.6;27.3;16.2;9.2
2016;184;14;12;73.3;342;-2.3;7;13;311;22.1;18.3;9.2;26.6;16.9;8.1
2016;184;15;12;73.3;343;-1.4;12;10;259;22.6;17.8;9.3;26.2;17;8.1
2016;184;16;12;73.3;345;-0.1;13;10;134;22.4;16.8;9;25.1;16;8.4
2016;184;17;12;73.3;342;3.2;13;10;64;22.4;16.7;8.6;24;16.7;8.1
2016;184;18;12;73.3;343;3.4;19;27;65;21.3;16.9;8.2;24.6;18.4;8.1
2016;184;19;12;73.3;354;-0.3;25;27;73;15.9;16.3;7.9;20.5;18.8;7.8
2016;184;20;12;73.3;364;0.9;33;27;72;10.6;14.5;7.8;14.7;17;6.9
2016;184;21;12;73.3;373;-0.2;32;37;107;8.1;12.9;7.6;11.4;14.9;6.3
2016;184;22;12;73.3;388;1.4;31;37;168;6.7;12.1;10;8.2;12.3;7.2
2016;184;23;12;73.3;394;7.7;18;37;168;5.3;11.1;11.1;5.7;9.3;8.4
2016;185;0;19;74.8;404;4.1;17;27;233;5;9.8;10.1;5;8.2;7.7
2016;185;1;19;74.8;405;0.8;18;27;107;4.3;9.3;8.6;4.5;8.4;7
2016;185;2;19;74.8;419;2.2;13;27;370;3.8;8.8;8.4;3.6;8.1;7.4
2016;185;3;19;74.8;435;0.4;7;20;237;3.9;8.2;7.9;3.2;7.3;7.5
2016;185;4;19;74.8;438;-1;4;20;297;3.5;8.8;8.1;3;8.5;7.7
2016;185;5;19;74.8;455;0.9;5;20;317;4.7;10.7;7.5;4.2;9.7;7.7
2016;185;6;19;74.8;457;2.2;2;13;109;11.4;12.1;8;10.7;11.5;8.2
2016;185;7;19;74.8;465;2;3;13;80;16.9;14;8.4;15.7;13.3;9
2016;185;8;19;74.8;459;-0.1;6;13;102;20.2;15.2;8.8;18.9;14.2;9.7
2016;185;9;19;74.8;452;1.7;5;13;262;22.3;14.8;9.3;22;16.3;10
2016;185;10;19;74.8;440;-0.3;4;13;201;24.3;14.7;10.1;24.4;17.1;10.3
2016;185;11;19;74.8;456;2.6;6;13;165;26.1;14.8;10.1;25.8;17;10
2016;185;12;19;74.8;455;2.8;8;10;94;27.1;15.3;9.8;25.9;16.8;9.4
2016;185;13;19;74.8;466;2.6;14;10;86;27.3;16.2;9.2;25.1;16.9;8.3
2016;185;14;19;74.8;458;-0.7;17;10;113;26.6;16.9;8.1;24.5;15.9;7.9
2016;185;15;19;74.8;449;0.7;12;23;123;26.2;17;8.1;25.9;15.8;8.2
2016;185;16;19;74.8;446;-0.7;7;23;294;25.1;16;8.4;26.4;16.1;8.4
2016;185;17;19;74.8;456;-1.2;3;23;337;24;16.7;8.1;23.7;16.5;8.6
2016;185;18;19;74.8;461;-0.3;3;20;133;24.6;18.4;8.1;20.6;18.2;8.9
2016;185;19;19;74.8;447;-1;2;20;103;20.5;18.8;7.8;15.2;18.2;9.4
2016;185;20;19;74.8;446;0.1;7;20;124;14.7;17;6.9;11.4;15.9;8.2
2016;185;21;19;74.8;450;-0.8;11;27;197;11.4;14.9;6.3;9.1;14;8.6
2016;185;22;19;74.8;445;-1.4;10;27;359;8.2;12.3;7.2;6.7;12.4;8.7
2016;185;23;19;74.8;449;-0.3;8;27;288;5.7;9.3;8.4;5.5;10.8;8.7
2016;186;0;0;76.3;459;2;5;17;102;5;8.2;7.7;4.2;10.3;8.4
2016;186;1;0;76.3;449;-0.6;5;17;85;4.5;8.4;7;3.3;10.3;7.8
2016;186;2;0;76.3;448;0.1;1;17;91;3.6;8.1;7.4;2.7;9.4;7
2016;186;3;0;76.3;440;-0.5;2;17;193;3.2;7.3;7.5;2.7;7.4;6.7
2016;186;4;0;76.3;449;-1.3;2;17;125;3;8.5;7.7;2.2;8.4;7.8
2016;186;5;0;76.3;443;-3.3;3;17;69;4.2;9.7;7.7;3.7;10.3;8.3
2016;186;6;0;76.3;441;-0.4;0;20;228;10.7;11.5;8.2;10.3;12.2;9.3
2016;186;7;0;76.3;429;0.4;-1;20;298;15.7;13.3;9;15.6;13.4;10.5
2016;186;8;0;76.3;425;-1.5;-1;20;84;18.9;14.2;9.7;18.4;13.3;10.5
2016;186;9;0;76.3;417;0;-1;13;90;22;16.3;10;21.7;15.1;10.5
2016;186;10;0;76.3;417;0.6;-2;13;261;24.4;17.1;10.3;23.3;16.1;10.6
2016;186;11;0;76.3;425;0.9;-1;13;187;25.8;17;10;22.9;15.6;10.3
2016;186;12;0;76.3;413;0.1;1;10;81;25.9;16.8;9.4;22.8;15.5;10.1
2016;186;13;0;76.3;418;-0.4;1;10;129;25.1;16.9;8.3;23.4;15.5;9.7
2016;186;14;0;76.3;410;0.2;2;10;233;24.5;15.9;7.9;24.6;15.5;8.5
2016;186;15;0;76.3;408;0.8;2;3;171;25.9;15.8;8.2;25.2;16;8.3
2016;186;16;0;76.3;409;0.7;0;3;65;26.4;16.1;8.4;23.8;15.5;8.7
2016;186;17;0;76.3;405;1.1;-1;3;49;23.7;16.5;8.6;21;15.6;9
2016;186;18;0;76.3;410;-0.2;-2;17;50;20.6;18.2;8.9;18.7;17.1;8.9
2016;186;19;0;76.3;416;-2.2;4;17;111;15.2;18.2;9.4;16.7;17.5;8.8
2016;186;20;0;76.3;417;-2.8;6;17;330;11.4;15.9;8.2;13.4;16;8.1
2016;186;21;0;76.3;412;-2.3;9;10;254;9.1;14;8.6;9.3;13.4;7.3
2016;186;22;0;76.3;411;-2.5;8;10;211;6.7;12.4;8.7;5.7;10.8;7.3
2016;186;23;0;76.3;403;-1.2;7;10;177;5.5;10.8;8.7;4.9;9.7;7.4
2016;187;0;13;74.9;394;0;5;10;80;4.2;10.3;8.4;4.1;8.5;7.6
2016;187;1;13;74.9;398;-1.8;5;10;101;3.3;10.3;7.8;3.3;7.7;8.4
2016;187;2;13;74.9;395;-1.5;1;10;108;2.7;9.4;7;2.7;7.2;8.9
2016;187;3;13;74.9;388;-1.4;-2;13;163;2.7;7.4;6.7;2.6;6.3;9.1
2016;187;4;13;74.9;383;0;-3;13;132;2.2;8.4;7.8;2.5;7.6;9.6
2016;187;5;13;74.9;379;-0.5;-1;13;261;3.7;10.3;8.3;4.3;9.7;10.1
2016;187;6;13;74.9;384;-1;2;7;140;10.3;12.2;9.3;9.4;11.2;10.2
2016;187;7;13;74.9;381;0.6;0;7;93;15.6;13.4;10.5;12.9;13.2;10.3
2016;187;8;13;74.9;379;0;1;7;80;18.4;13.3;10.5;16.5;15;10
2016;187;9;13;74.9;374;0.8;2;3;79;21.7;15.1;10.5;19.4;16.1;9.8
2016;187;10;13;74.9;363;0.2;3;3;61;23.3;16.1;10.6;20.6;16.4;10.1
2016;187;11;13;74.9;361;1.2;2;3;57;22.9;15.6;10.3;22.1;16.6;9.8
2016;187;12;13;74.9;358;2.3;1;3;55;22.8;15.5;10.1;23.2;17.2;10
2016;187;13;13;74.9;355;1;1;3;49;23.4;15.5;9.7;23.2;17;10.3
2016;187;14;13;74.9;354;0.3;2;3;43;24.6;15.5;8.5;22.1;16.2;10.5
2016;187;15;13;74.9;361;0.3;3;3;89;25.2;16;8.3;22.1;16.4;10.3
2016;187;16;13;74.9;352;-0.2;2;3;144;23.8;15.5;8.7;22.2;17.3;9.9
2016;187;17;13;74.9;346;0;3;3;103;21;15.6;9;22.2;18;9.4
2016;187;18;13;74.9;346;-0.5;4;7;56;18.7;17.1;8.9;20.3;19.8;9.3
2016;187;19;13;74.9;342;-1.2;4;7;76;16.7;17.5;8.8;14.9;19.2;9
2016;187;20;13;74.9;337;-0.3;5;7;81;13.4;16;8.1;10.2;17.6;7.5
2016;187;21;13;74.9;335;-0.6;3;7;105;9.3;13.4;7.3;8.9;16;7
2016;187;22;13;74.9;332;-0.5;2;7;47;5.7;10.8;7.3;7.2;11.7;8.3
2016;187;23;13;74.9;330;-0.7;1;7;53;4.9;9.7;7.4;5.9;8.9;8.4
2016;188;0;13;79.7;330;-0.8;-3;0;52;4.1;8.5;7.6;4.5;7.9;7.5
2016;188;1;13;79.7;330;-0.3;-3;0;46;3.3;7.7;8.4;3.7;8;8.2
2016;188;2;13;79.7;328;-0.2;0;0;42;2.7;7.2;8.9;3;7.2;9
2016;188;3;13;79.7;327;-0.2;2;3;40;2.6;6.3;9.1;2.5;6.6;9.3
2016;188;4;13;79.7;328;0.1;5;3;50;2.5;7.6;9.6;1.9;8.2;9.6
2016;188;5;13;79.7;330;1.2;6;3;54;4.3;9.7;10.1;4;10.9;8.9
2016;188;6;13;79.7;325;1.5;9;3;42;9.4;11.2;10.2;10.7;13.3;9.1
2016;188;7;13;79.7;325;1.9;13;3;46;12.9;13.2;10.3;15.7;15;9.2
2016;188;8;13;79.7;327;0.5;14;3;50;16.5;15;10;19.4;15.7;9.4
2016;188;9;13;79.7;323;0.5;12;7;67;19.4;16.1;9.8;22.7;17.7;9.6
2016;188;10;13;79.7;324;-0.1;11;7;75;20.6;16.4;10.1;25.7;20.3;10.6
2016;188;11;13;79.7;322;0.3;13;7;189;22.1;16.6;9.8;27.1;20.9;11.3
2016;188;12;13;79.7;323;-0.3;15;7;108;23.2;17.2;10;27.5;21.7;11.4
2016;188;13;13;79.7;325;-1.2;17;7;133;23.2;17;10.3;27.8;20.9;11
2016;188;14;13;79.7;324;-2.1;19;7;162;22.1;16.2;10.5;27.2;19.3;10.5
2016;188;15;13;79.7;322;-2.7;18;10;188;22.1;16.4;10.3;27.1;18.9;9.7
2016;188;16;13;79.7;320;-3.1;15;10;199;22.2;17.3;9.9;26.3;18.7;9.3
2016;188;17;13;79.7;316;0.1;15;10;219;22.2;18;9.4;24.6;17.2;8.8
2016;188;18;13;79.7;314;0.7;16;13;112;20.3;19.8;9.3;21.9;17.7;9.2
2016;188;19;13;79.7;312;0.2;15;13;86;14.9;19.2;9;16.7;17.4;8.2
